 9.4577560 -28.5423756 PYX  I
 9.4570932 -29.5423374 PYX  I
 9.4564171 -30.5422993 PYX  I
 9.4557276 -31.5422573 PYX  I
 9.4550228 -32.5422173 PYX  I
 9.4543018 -33.5421791 PYX  I
 9.4535646 -34.5421333 PYX  I
 9.4528093 -35.5420914 PYX  I
 9.4520350 -36.5420494 PYX  I
 9.4514399 -37.2920151 PYX  O
 9.3842993 -37.2842827 PYX  I
 9.3171663 -37.2763863 PYX  I
 9.2500496 -37.2683296 PYX  I
 9.1829309 -37.2601128 PYX  I
 9.1158190 -37.2517395 PYX  I
 9.0487251 -37.2432137 PYX  I
 8.9816284 -37.2345390 PYX  I
 8.9145403 -37.2257156 PYX  I
 8.8474712 -37.2167473 PYX  I
 8.7803993 -37.2076340 PYX  I
 8.7133350 -37.1983795 PYX  I
 8.6462908 -37.1889954 PYX  I
 8.5792437 -37.1794701 PYX  I
 8.5122061 -37.1698189 PYX  I
 8.4451866 -37.1600380 PYX  O
 3.2527421 -57.0377846 RET  O
 3.2506263 -58.0376396 RET  I
 3.2483888 -59.0374794 RET  I
 3.2460172 -60.0373192 RET  I
 3.2434976 -61.0371475 RET  I
 3.2408137 -62.0369644 RET  I
 3.2379477 -63.0367699 RET  I
 3.2348778 -64.0365524 RET  I
 3.2315798 -65.0363312 RET  I
 3.2280247 -66.0360870 RET  I
 3.2241793 -67.0358200 RET  O
 3.2895663 -67.0448608 RET  I
 3.3549676 -67.0540314 RET  I
 3.4204030 -67.0633392 RET  I
 3.4858632 -67.0727844 RET  I
 3.5513384 -67.0823517 RET  I
 3.6168494 -67.0920486 RET  I
 3.6823862 -67.1018753 RET  I
 3.7479391 -67.1118164 RET  I
 3.8135288 -67.1218796 RET  I
 3.8791449 -67.1320496 RET  I
 3.9447792 -67.1423416 RET  I
 4.0104504 -67.1527405 RET  I
 4.0761495 -67.1632462 RET  I
 4.1418672 -67.1738510 RET  I
 4.2076230 -67.1845627 RET  I
 4.2734079 -67.1953735 RET  I
 4.3392124 -67.2062683 RET  I
 4.4050560 -67.2172623 RET  I
 4.4709296 -67.2283401 RET  I
 4.5368228 -67.2395020 RET  I
 4.5862679 -67.2479248 RET  O
 4.5911398 -66.2483444 RET  I
 4.5956397 -65.2487259 RET  I
 4.5998116 -64.2490768 RET  I
 4.6036921 -63.2494164 RET  I
 4.6073132 -62.2497253 RET  I
 4.6107016 -61.2500114 RET  I
 4.6138811 -60.2502823 RET  I
 4.6168718 -59.2505379 RET  I
 4.6183023 -58.7506638 RET  O
 4.5521479 -58.7394028 RET  I
 4.4860039 -58.7282181 RET  I
 4.4198813 -58.7171211 RET  I
 4.3703060 -58.7088547 RET  O
 4.3729682 -57.7090721 RET  I
 4.3754873 -56.7092857 RET  I
 4.3766975 -56.2093849 RET  O
 4.3105655 -56.1984329 RET  I
 4.2444429 -56.1875763 RET  I
 4.1783385 -56.1768112 RET  I
 4.1122627 -56.1661491 RET  I
 4.0461946 -56.1555862 RET  O
 4.0484161 -55.1557617 RET  I
 4.0505295 -54.1559258 RET  I
 4.0525427 -53.1560898 RET  I
 4.0531931 -52.8228111 RET  O
 3.9870701 -52.8123436 RET  I
 3.9209721 -52.8019829 RET  I
 3.8879192 -52.7968445 RET  O
 3.8218448 -52.7866554 RET  I
 3.7557755 -52.7765770 RET  I
 3.6897213 -52.7666206 RET  I
 3.6236916 -52.7567863 RET  I
 3.5576668 -52.7470779 RET  O
 3.5558527 -53.7469406 RET  I
 3.5539503 -54.7468033 RET  I
 3.5519514 -55.7466583 RET  I
 3.5498476 -56.7465019 RET  I
 3.5491211 -57.0797844 RET  O
 3.4832273 -57.0702171 RET  I
 3.4173596 -57.0607834 RET  I
 3.3514986 -57.0514793 RET  I
 3.2856536 -57.0423164 RET  I
 3.2527421 -57.0377846 RET  O
19.0916996 +18.6882229 SGE  O
19.0249634 +18.6764908 SGE  I
18.9582424 +18.6647091 SGE  O
18.9573612 +19.6646309 SGE  I
18.9564686 +20.6645527 SGE  I
18.9559422 +21.2478352 SGE  O
19.0226727 +21.2596207 SGE  I
19.0894184 +21.2713547 SGE  I
19.1561718 +21.2830296 SGE  I
19.2229195 +21.2946453 SGE  I
19.2896824 +21.3061962 SGE  I
19.3397541 +21.3148155 SGE  O
19.3406277 +20.3148899 SGE  I
19.3414192 +19.3982983 SGE  O
19.4081802 +19.4097271 SGE  I
19.4749374 +19.4210815 SGE  I
19.5417099 +19.4323616 SGE  I
19.6084862 +19.4435596 SGE  I
19.6752567 +19.4546719 SGE  I
19.7420425 +19.4656982 SGE  I
19.8088322 +19.4766331 SGE  I
19.8756142 +19.4874725 SGE  I
19.9257126 +19.4955387 SGE  O
19.9249039 +20.4954739 SGE  I
19.9240856 +21.4954071 SGE  I
19.9240170 +21.5787334 SGE  O
19.9908352 +21.5894032 SGE  I
20.0576591 +21.5999718 SGE  I
20.1244755 +21.6104317 SGE  I
20.1913109 +21.6207829 SGE  I
20.2581482 +21.6310215 SGE  I
20.3249798 +21.6411419 SGE  I
20.3416939 +21.6436558 SGE  O
20.3422699 +20.8936996 SGE  O
20.3430290 +19.8937569 SGE  I
20.3437786 +18.8938122 SGE  I
20.3445206 +17.8938675 SGE  I
20.3452530 +16.8939228 SGE  I
20.3457966 +16.1439629 SGE  O
20.2790012 +16.1338768 SGE  I
20.2372665 +16.1275158 SGE  O
20.1704750 +16.1172409 SGE  I
20.1036892 +16.1068554 SGE  I
20.0369148 +16.0963612 SGE  I
19.9701366 +16.0857620 SGE  I
19.9284000 +16.0790844 SGE  O
19.9280777 +16.4957294 SGE  O
19.8613110 +16.4849663 SGE  I
19.7945385 +16.4741039 SGE  I
19.7277699 +16.4631481 SGE  I
19.6610165 +16.4521046 SGE  I
19.5942554 +16.4409733 SGE  I
19.5274982 +16.4297581 SGE  I
19.4607544 +16.4184647 SGE  I
19.3940048 +16.4070911 SGE  I
19.3272610 +16.3956470 SGE  I
19.2605286 +16.3841343 SGE  I
19.1937923 +16.3725548 SGE  I
19.1270580 +16.3609104 SGE  I
19.0936985 +16.3550682 SGE  O
19.0928478 +17.3549938 SGE  I
19.0919876 +18.3549194 SGE  I
19.0916996 +18.6882229 SGE  O
20.1150913 -11.6762342 SGR  O
20.0485115 -11.6867104 SGR  I
19.9819393 -11.6972904 SGR  I
19.9153557 -11.7079744 SGR  I
19.8487663 -11.7187586 SGR  I
19.7821865 -11.7296362 SGR  I
19.7155933 -11.7406082 SGR  I
19.6489983 -11.7516699 SGR  I
19.5824089 -11.7628155 SGR  I
19.5158081 -11.7740450 SGR  I
19.4492054 -11.7853546 SGR  I
19.3826103 -11.7967367 SGR  I
19.3160019 -11.8081942 SGR  I
19.2493896 -11.8197193 SGR  I
19.1827850 -11.8313084 SGR  I
19.1161671 -11.8429613 SGR  I
19.0495491 -11.8546724 SGR  I
18.9829369 -11.8664360 SGR  O
18.9837608 -12.8663635 SGR  I
18.9845924 -13.8662891 SGR  I
18.9854298 -14.8662157 SGR  I
18.9862480 -15.8328123 SGR  O
18.9196339 -15.8446274 SGR  I
18.8530197 -15.8564892 SGR  I
18.7864113 -15.8683929 SGR  I
18.7197876 -15.8803387 SGR  I
18.6531601 -15.8923216 SGR  I
18.5865383 -15.9043360 SGR  I
18.5199051 -15.9163818 SGR  I
18.4532661 -15.9284534 SGR  I
18.3866329 -15.9405451 SGR  I
18.3699684 -15.9435720 SGR  O
18.3033199 -15.9556875 SGR  I
18.2366791 -15.9678154 SGR  I
18.1700230 -15.9799557 SGR  I
18.1033630 -15.9921026 SGR  I
18.0367088 -16.0042496 SGR  I
17.9700413 -16.0163994 SGR  I
17.9033680 -16.0285416 SGR  I
17.8367023 -16.0406761 SGR  I
17.7700214 -16.0527992 SGR  I
17.7200127 -16.0618820 SGR  O
17.7208900 -17.0618019 SGR  I
17.7217770 -18.0617218 SGR  I
17.7226753 -19.0616398 SGR  I
17.7235832 -20.0615559 SGR  I
17.7245045 -21.0614738 SGR  I
17.7254372 -22.0613899 SGR  I
17.7263813 -23.0613022 SGR  I
17.7273426 -24.0612164 SGR  I
17.7283173 -25.0611286 SGR  I
17.7293091 -26.0610371 SGR  I
17.7303162 -27.0609474 SGR  I
17.7313423 -28.0608540 SGR  I
17.7323895 -29.0607586 SGR  I
17.7334557 -30.0606632 SGR  O
17.8001556 -30.0485477 SGR  I
17.8668365 -30.0364189 SGR  I
17.9335194 -30.0242805 SGR  I
17.9668541 -30.0182076 SGR  O
17.9679451 -31.0181065 SGR  I
17.9690609 -32.0180054 SGR  I
17.9701996 -33.0179024 SGR  I
17.9713631 -34.0177956 SGR  I
17.9725552 -35.0176888 SGR  I
17.9737778 -36.0175781 SGR  I
17.9750309 -37.0174599 SGR  O
18.0417042 -37.0053139 SGR  I
18.1083660 -36.9931641 SGR  I
18.1750050 -36.9810181 SGR  I
18.2416458 -36.9688797 SGR  I
18.3082752 -36.9567528 SGR  I
18.3748856 -36.9446373 SGR  I
18.4414940 -36.9325409 SGR  I
18.5080910 -36.9204636 SGR  I
18.5746689 -36.9084167 SGR  I
18.6412468 -36.8963928 SGR  I
18.7078133 -36.8844070 SGR  I
18.7743587 -36.8724556 SGR  I
18.8409042 -36.8605423 SGR  I
18.9074402 -36.8486710 SGR  I
18.9739571 -36.8368492 SGR  I
19.0404720 -36.8250771 SGR  I
19.1069775 -36.8133583 SGR  I
19.1734600 -36.8017006 SGR  I
19.2399464 -36.7901001 SGR  I
19.3064213 -36.7785645 SGR  O
19.3076344 -37.7784615 SGR  I
19.3088837 -38.7783546 SGR  I
19.3101673 -39.7782402 SGR  I
19.3114872 -40.7781258 SGR  I
19.3128490 -41.7780113 SGR  I
19.3142548 -42.7778854 SGR  I
19.3157043 -43.7777634 SGR  I
19.3172054 -44.7776337 SGR  I
19.3179760 -45.2775650 SGR  O
19.3843594 -45.2661095 SGR  I
19.4507370 -45.2547264 SGR  I
19.5171032 -45.2434196 SGR  I
19.5834484 -45.2321930 SGR  I
19.6497879 -45.2210464 SGR  I
19.7161160 -45.2099876 SGR  I
19.7824192 -45.1990166 SGR  I
19.8487206 -45.1881371 SGR  I
19.9150105 -45.1773529 SGR  I
19.9812794 -45.1666718 SGR  I
20.0475445 -45.1560860 SGR  I
20.1137962 -45.1456108 SGR  I
20.1800270 -45.1352425 SGR  I
20.2462578 -45.1249847 SGR  I
20.3124752 -45.1148376 SGR  I
20.3786697 -45.1048126 SGR  I
20.4448643 -45.0949059 SGR  I
20.4779530 -45.0900002 SGR  O
20.4766560 -44.0900993 SGR  I
20.4754047 -43.0901909 SGR  I
20.4741917 -42.0902786 SGR  I
20.4730186 -41.0903664 SGR  I
20.4718781 -40.0904503 SGR  I
20.4707718 -39.0905342 SGR  I
20.4696960 -38.0906143 SGR  I
20.4686508 -37.0906906 SGR  I
20.4676323 -36.0907669 SGR  I
20.4666386 -35.0908394 SGR  I
20.4656696 -34.0909081 SGR  I
20.4647217 -33.0909805 SGR  I
20.4637966 -32.0910492 SGR  I
20.4628906 -31.0911140 SGR  I
20.4620056 -30.0911827 SGR  I
20.4611359 -29.0912457 SGR  I
20.4602833 -28.0913086 SGR  I
20.4598637 -27.5913391 SGR  O
20.3934555 -27.6012173 SGR  I
20.3270321 -27.6112175 SGR  I
20.2606010 -27.6213360 SGR  I
20.1941738 -27.6315689 SGR  I
20.1277313 -27.6419144 SGR  O
20.1268520 -26.6419849 SGR  I
20.1259899 -25.6420517 SGR  I
20.1251392 -24.6421185 SGR  I
20.1243038 -23.6421833 SGR  I
20.1234818 -22.6422462 SGR  I
20.1226711 -21.6423111 SGR  I
20.1218719 -20.6423740 SGR  I
20.1210823 -19.6424351 SGR  I
20.1203022 -18.6424961 SGR  I
20.1195316 -17.6425571 SGR  I
20.1187706 -16.6426163 SGR  I
20.1180153 -15.6426754 SGR  I
20.1172695 -14.6427345 SGR  I
20.1165295 -13.6427917 SGR  I
20.1157951 -12.6428490 SGR  I
20.1150913 -11.6762342 SGR  O
16.0381184 -20.3516178 SCO  O
16.0373287 -19.3516808 SCO  I
16.0365486 -18.3517437 SCO  I
16.0357780 -17.3518028 SCO  I
16.0350151 -16.3518620 SCO  I
16.0342617 -15.3519230 SCO  I
16.0335140 -14.3519812 SCO  I
16.0327740 -13.3520384 SCO  I
16.0320377 -12.3520975 SCO  I
16.0313091 -11.3521538 SCO  I
16.0305862 -10.3522110 SCO  I
16.0298672 -09.3522673 SCO  I
16.0291519 -08.3523235 SCO  O
16.0958652 -08.3417892 SCO  I
16.1625862 -08.3311491 SCO  I
16.2293072 -08.3204079 SCO  I
16.2960167 -08.3095703 SCO  I
16.3627338 -08.2986374 SCO  I
16.3794136 -08.2958899 SCO  O
16.3801651 -09.2958279 SCO  I
16.3809185 -10.2957659 SCO  I
16.3816776 -11.2957029 SCO  I
16.3824425 -12.2956400 SCO  I
16.3832130 -13.2955761 SCO  I
16.3839912 -14.2955122 SCO  I
16.3847752 -15.2954483 SCO  I
16.3855667 -16.2953835 SCO  I
16.3863659 -17.2953167 SCO  I
16.3871746 -18.2952499 SCO  I
16.3873787 -18.5452347 SCO  O
16.4541473 -18.5341797 SCO  I
16.4958820 -18.5272255 SCO  O
16.4967117 -19.5271549 SCO  O
16.4299316 -19.5382671 SCO  I
16.3881989 -19.5451660 SCO  O
16.3890285 -20.5450974 SCO  I
16.3898697 -21.5450268 SCO  I
16.3907223 -22.5449581 SCO  I
16.3915882 -23.5448856 SCO  I
16.3924675 -24.5448132 SCO  I
16.3927631 -24.8781185 SCO  O
16.4595737 -24.8670559 SCO  I
16.5263882 -24.8559074 SCO  I
16.5931969 -24.8446751 SCO  I
16.6599884 -24.8333645 SCO  I
16.7267857 -24.8219776 SCO  I
16.7935734 -24.8105164 SCO  I
16.8603458 -24.7989902 SCO  I
16.8770447 -24.7960968 SCO  O
16.8779869 -25.7960167 SCO  I
16.8789463 -26.7959328 SCO  I
16.8799229 -27.7958488 SCO  I
16.8809166 -28.7957630 SCO  I
16.8819294 -29.7956734 SCO  I
16.8823566 -30.2123089 SCO  O
16.9491596 -30.2006931 SCO  I
17.0159454 -30.1890202 SCO  I
17.0827332 -30.1772881 SCO  I
17.1495113 -30.1655025 SCO  I
17.2162743 -30.1536694 SCO  I
17.2830372 -30.1417885 SCO  I
17.3497925 -30.1298637 SCO  I
17.4165287 -30.1179028 SCO  I
17.4832668 -30.1059036 SCO  I
17.5499992 -30.0938740 SCO  I
17.6167126 -30.0818195 SCO  I
17.6834259 -30.0697365 SCO  I
17.7334557 -30.0606632 SCO  O
17.8001556 -30.0485477 SCO  I
17.8668365 -30.0364189 SCO  I
17.9335194 -30.0242805 SCO  I
17.9668541 -30.0182076 SCO  O
17.9679451 -31.0181065 SCO  I
17.9690609 -32.0180054 SCO  I
17.9701996 -33.0179024 SCO  I
17.9713631 -34.0177956 SCO  I
17.9725552 -35.0176888 SCO  I
17.9737778 -36.0175781 SCO  I
17.9750309 -37.0174599 SCO  O
17.9763184 -38.0173454 SCO  I
17.9776421 -39.0172272 SCO  I
17.9790020 -40.0171013 SCO  I
17.9804020 -41.0169716 SCO  I
17.9818459 -42.0168419 SCO  I
17.9833374 -43.0167046 SCO  I
17.9848766 -44.0165672 SCO  I
17.9864693 -45.0164223 SCO  I
17.9872856 -45.5163460 SCO  O
17.9206085 -45.5284882 SCO  I
17.8539085 -45.5406265 SCO  I
17.7871933 -45.5527534 SCO  I
17.7204723 -45.5648651 SCO  I
17.6537285 -45.5769577 SCO  I
17.5869694 -45.5890274 SCO  I
17.5202084 -45.6010742 SCO  I
17.4534206 -45.6130867 SCO  I
17.3866196 -45.6250725 SCO  I
17.3198109 -45.6370163 SCO  I
17.2529812 -45.6489220 SCO  I
17.1861362 -45.6607819 SCO  I
17.1192894 -45.6725922 SCO  I
17.0524158 -45.6843567 SCO  I
16.9855289 -45.6960602 SCO  I
16.9186382 -45.7077065 SCO  I
16.8517227 -45.7192955 SCO  I
16.7847939 -45.7308121 SCO  I
16.7178593 -45.7422638 SCO  I
16.6509037 -45.7536392 SCO  I
16.5839329 -45.7649422 SCO  I
16.5713749 -45.7670517 SCO  O
16.5698681 -44.7671814 SCO  I
16.5684128 -43.7672997 SCO  I
16.5670052 -42.7674179 SCO  I
16.5663185 -42.2674789 SCO  O
16.4993801 -42.2786751 SCO  I
16.4324169 -42.2897911 SCO  I
16.3654423 -42.3008194 SCO  I
16.2984657 -42.3117523 SCO  I
16.2314682 -42.3225937 SCO  I
16.1644592 -42.3333397 SCO  I
16.1435204 -42.3366776 SCO  O
16.1422462 -41.3367767 SCO  I
16.1410122 -40.3368721 SCO  I
16.1398125 -39.3369713 SCO  I
16.1386471 -38.3370628 SCO  I
16.1375141 -37.3371506 SCO  I
16.1364098 -36.3372421 SCO  I
16.1353340 -35.3373260 SCO  I
16.1342850 -34.3374062 SCO  I
16.1332588 -33.3374901 SCO  I
16.1322575 -32.3375702 SCO  I
16.1312790 -31.3376465 SCO  I
16.1303196 -30.3377247 SCO  I
16.1298466 -29.8377628 SCO  O
16.0629539 -29.8483524 SCO  I
15.9960632 -29.8588333 SCO  I
15.9291563 -29.8692093 SCO  I
15.8622427 -29.8794708 SCO  I
15.7953320 -29.8896160 SCO  O
15.7944498 -28.8896828 SCO  I
15.7935839 -27.8897457 SCO  I
15.7927341 -26.8898106 SCO  I
15.7918997 -25.8898754 SCO  I
15.7910786 -24.8899345 SCO  I
15.7902708 -23.8899975 SCO  I
15.7894764 -22.8900566 SCO  I
15.7886925 -21.8901157 SCO  I
15.7879200 -20.8901730 SCO  I
15.7875376 -20.3902016 SCO  O
15.8543577 -20.3800716 SCO  I
15.9211836 -20.3698215 SCO  I
15.9880056 -20.3594608 SCO  I
16.0381184 -20.3516178 SCO  O
23.1151676 -36.3249741 SCL  O
23.1148663 -35.3249817 SCL  I
23.1145706 -34.3249893 SCL  I
23.1142826 -33.3249931 SCL  I
23.1140022 -32.3250008 SCL  I
23.1137257 -31.3250065 SCL  I
23.1134567 -30.3250122 SCL  I
23.1131935 -29.3250198 SCL  I
23.1129341 -28.3250256 SCL  I
23.1126804 -27.3250313 SCL  I
23.1124306 -26.3250370 SCL  I
23.1121845 -25.3250408 SCL  I
23.1120644 -24.8250446 SCL  O
23.1783657 -24.8221836 SCL  I
23.2446537 -24.8195286 SCL  I
23.3109512 -24.8170776 SCL  I
23.3772488 -24.8148346 SCL  I
23.4435349 -24.8127995 SCL  I
23.5098305 -24.8109722 SCL  I
23.5761242 -24.8093548 SCL  I
23.6424065 -24.8079453 SCL  I
23.7086983 -24.8067455 SCL  I
23.7749901 -24.8057556 SCL  I
23.8412724 -24.8049755 SCL  I
23.9075642 -24.8044071 SCL  I
23.9407043 -24.8042011 SCL  O
 0.0069950 -24.8039494 SCL  I
 0.0732857 -24.8039074 SCL  I
 0.1064274 -24.8039646 SCL  I
 0.1064268 -24.8039646 SCL  I
 0.1727176 -24.8042393 SCL  I
 0.2389987 -24.8047237 SCL  I
 0.3052901 -24.8054180 SCL  I
 0.3715818 -24.8063240 SCL  I
 0.4378642 -24.8074398 SCL  I
 0.5041571 -24.8087654 SCL  I
 0.5704508 -24.8103008 SCL  I
 0.6367354 -24.8120461 SCL  I
 0.7030308 -24.8139973 SCL  I
 0.7693273 -24.8161583 SCL  I
 0.8356150 -24.8185253 SCL  I
 0.9019141 -24.8210983 SCL  I
 0.9682145 -24.8238792 SCL  I
 1.0345063 -24.8268623 SCL  I
 1.1008099 -24.8300514 SCL  I
 1.1671150 -24.8334427 SCL  I
 1.2334120 -24.8370342 SCL  I
 1.2997210 -24.8408298 SCL  I
 1.3660319 -24.8448238 SCL  I
 1.4323350 -24.8490143 SCL  I
 1.4986503 -24.8534050 SCL  I
 1.5649679 -24.8579903 SCL  I
 1.6312780 -24.8627701 SCL  I
 1.6976007 -24.8677444 SCL  I
 1.7639259 -24.8729095 SCL  O
 1.7634940 -25.8728924 SCL  I
 1.7630548 -26.8728752 SCL  I
 1.7626078 -27.8728580 SCL  I
 1.7621524 -28.8728390 SCL  I
 1.7616882 -29.8728218 SCL  I
 1.7612146 -30.8728008 SCL  I
 1.7607311 -31.8727837 SCL  I
 1.7602369 -32.8727646 SCL  I
 1.7597313 -33.8727417 SCL  I
 1.7592138 -34.8727226 SCL  I
 1.7586837 -35.8727036 SCL  I
 1.7581398 -36.8726807 SCL  I
 1.7575817 -37.8726578 SCL  I
 1.7570081 -38.8726349 SCL  I
 1.7567152 -39.3726234 SCL  O
 1.6906523 -39.3674774 SCL  I
 1.6245939 -39.3625221 SCL  I
 1.5585499 -39.3577614 SCL  I
 1.4925004 -39.3531952 SCL  I
 1.4264550 -39.3488235 SCL  I
 1.3604233 -39.3446465 SCL  I
 1.2943857 -39.3406715 SCL  I
 1.2283516 -39.3368912 SCL  I
 1.1623306 -39.3333130 SCL  I
 1.0963032 -39.3299370 SCL  I
 1.0302787 -39.3267632 SCL  I
 0.9642669 -39.3237915 SCL  I
 0.8982478 -39.3210220 SCL  I
 0.8322312 -39.3184586 SCL  I
 0.7662268 -39.3161049 SCL  I
 0.7002146 -39.3139534 SCL  I
 0.6342042 -39.3120079 SCL  I
 0.5682054 -39.3102722 SCL  I
 0.5021982 -39.3087425 SCL  I
 0.4361923 -39.3074226 SCL  I
 0.3701975 -39.3063126 SCL  I
 0.3041937 -39.3054085 SCL  I
 0.2381906 -39.3047180 SCL  I
 0.1721979 -39.3042336 SCL  I
 0.1061957 -39.3039627 SCL  I
 0.1061964 -39.3039627 SCL  I
 0.0401944 -39.3038979 SCL  I
23.9742012 -39.3040466 SCL  I
23.9081993 -39.3044014 SCL  I
23.8421974 -39.3049698 SCL  I
23.7762012 -39.3057442 SCL  I
23.7101974 -39.3067322 SCL  I
23.6441936 -39.3079262 SCL  I
23.5781975 -39.3093300 SCL  I
23.5121899 -39.3109398 SCL  I
23.4461803 -39.3127594 SCL  O
23.4459667 -38.3127632 SCL  I
23.4457607 -37.3127670 SCL  I
23.4455585 -36.3127670 SCL  O
23.3794880 -36.3147964 SCL  I
23.3134079 -36.3170319 SCL  I
23.2473278 -36.3194733 SCL  I
23.1812534 -36.3221207 SCL  I
23.1151676 -36.3249741 SCL  O
18.3599415 -03.9444826 SCT  O
18.3607540 -04.9444089 SCT  I
18.3615685 -05.9443350 SCT  I
18.3623867 -06.9442606 SCT  I
18.3632088 -07.9441862 SCT  I
18.3640327 -08.9441109 SCT  I
18.3648624 -09.9440355 SCT  I
18.3656979 -10.9439602 SCT  I
18.3665390 -11.9438839 SCT  I
18.3673859 -12.9438066 SCT  I
18.3682384 -13.9437294 SCT  I
18.3690987 -14.9436512 SCT  I
18.3699684 -15.9435720 SCT  O
18.4366131 -15.9314737 SCT  I
18.5032425 -15.9193974 SCT  I
18.5698795 -15.9073458 SCT  I
18.6365108 -15.8953218 SCT  I
18.7031288 -15.8833323 SCT  I
18.7697525 -15.8713760 SCT  I
18.8363743 -15.8594599 SCT  I
18.9029789 -15.8475885 SCT  I
18.9695911 -15.8357620 SCT  I
18.9862480 -15.8328123 SCT  O
18.9854012 -14.8328886 SCT  I
18.9845638 -13.8329620 SCT  I
18.9837341 -12.8330355 SCT  I
18.9829369 -11.8664360 SCT  O
18.9821186 -10.8665075 SCT  I
18.9813061 -09.8665800 SCT  I
18.9804974 -08.8666515 SCT  I
18.9796944 -07.8667231 SCT  I
18.9788933 -06.8667936 SCT  I
18.9780979 -05.8668642 SCT  I
18.9773045 -04.8669343 SCT  I
18.9765129 -03.8670044 SCT  I
18.9764862 -03.8336766 SCT  O
18.9098320 -03.8454983 SCT  I
18.8431797 -03.8573668 SCT  I
18.7765350 -03.8692768 SCT  I
18.7098808 -03.8812284 SCT  I
18.6932125 -03.8842230 SCT  O
18.6265678 -03.8962176 SCT  I
18.5599098 -03.9082458 SCT  I
18.4932518 -03.9203022 SCT  I
18.4266014 -03.9323814 SCT  I
18.3599415 -03.9444826 SCT  O
15.1921301 -03.7241600 SER1 O
15.1915359 -02.7241998 SER1 I
15.1909418 -01.7242392 SER1 I
15.1903486 -00.7242788 SER1 I
15.1902008 -00.4742887 SER1 O
15.1896076 +00.5256718 SER1 I
15.1890144 +01.5256323 SER1 I
15.1884212 +02.5255928 SER1 I
15.1878271 +03.5255530 SER1 I
15.1872311 +04.5255132 SER1 I
15.1866331 +05.5254736 SER1 I
15.1860342 +06.5254335 SER1 I
15.1854324 +07.5253930 SER1 O
15.1848278 +08.5253534 SER1 I
15.1842194 +09.5253124 SER1 I
15.1836081 +10.5252714 SER1 I
15.1829929 +11.5252314 SER1 I
15.1823730 +12.5251894 SER1 I
15.1817484 +13.5251474 SER1 I
15.1811190 +14.5251064 SER1 I
15.1804829 +15.5250635 SER1 I
15.1798420 +16.5250206 SER1 I
15.1791935 +17.5249767 SER1 I
15.1785374 +18.5249329 SER1 I
15.1778746 +19.5248890 SER1 I
15.1772022 +20.5248451 SER1 I
15.1765223 +21.5247993 SER1 I
15.1758318 +22.5247517 SER1 I
15.1751328 +23.5247078 SER1 I
15.1744213 +24.5246582 SER1 I
15.1736994 +25.5246105 SER1 O
15.2401018 +25.5335388 SER1 I
15.2733011 +25.5380573 SER1 O
15.3397112 +25.5471973 SER1 I
15.4061260 +25.5564766 SER1 I
15.4725370 +25.5658894 SER1 I
15.5389624 +25.5754356 SER1 I
15.6053925 +25.5851097 SER1 I
15.6718178 +25.5949097 SER1 I
15.7382593 +25.6048355 SER1 I
15.8047056 +25.6148796 SER1 I
15.8711481 +25.6250401 SER1 I
15.9376059 +25.6353188 SER1 I
16.0040703 +25.6457062 SER1 I
16.0705280 +25.6562004 SER1 I
16.1203823 +25.6641407 SER1 O
16.1212482 +24.6642113 SER1 I
16.1221027 +23.6642799 SER1 I
16.1229439 +22.6643448 SER1 I
16.1237717 +21.6644115 SER1 O
16.0572739 +21.6538334 SER1 I
16.0074005 +21.6459675 SER1 O
16.0082035 +20.6460323 SER1 I
16.0089951 +19.6460934 SER1 I
16.0097771 +18.6461544 SER1 I
16.0105515 +17.6462154 SER1 I
16.0113163 +16.6462746 SER1 I
16.0120716 +15.6463346 SER1 O
16.0786133 +15.6568422 SER1 I
16.1451664 +15.6674557 SER1 I
16.1784420 +15.6728001 SER1 O
16.1792107 +14.6728621 SER1 I
16.1799717 +13.6729231 SER1 I
16.1807251 +12.6729841 SER1 I
16.1814747 +11.6730442 SER1 I
16.1822186 +10.6731043 SER1 I
16.1829567 +09.6731634 SER1 I
16.1836910 +08.6732225 SER1 I
16.1844215 +07.6732812 SER1 I
16.1851482 +06.6733398 SER1 I
16.1858711 +05.6733980 SER1 I
16.1865921 +04.6734562 SER1 I
16.1873112 +03.6735139 SER1 O
16.2539539 +03.6842916 SER1 I
16.3205948 +03.6951654 SER1 I
16.3705730 +03.7033811 SER1 O
16.3713074 +02.7034419 SER1 I
16.3720417 +01.7035023 SER1 I
16.3727760 +00.7035627 SER1 I
16.3735085 -00.2963768 SER1 O
16.3742409 -01.2963164 SER1 I
16.3749752 -02.2962558 SER1 I
16.3757095 -03.2961955 SER1 I
16.3758926 -03.5461800 SER1 O
16.3092060 -03.5571311 SER1 I
16.2425194 -03.5679886 SER1 I
16.1758404 -03.5787475 SER1 I
16.1091518 -03.5894082 SER1 I
16.0424614 -03.5999653 SER1 I
16.0257969 -03.6025870 SER1 O
15.9591055 -03.6130106 SER1 I
15.8924131 -03.6233234 SER1 I
15.8257294 -03.6335213 SER1 I
15.7590351 -03.6436038 SER1 I
15.6923409 -03.6535664 SER1 I
15.6256561 -03.6634042 SER1 I
15.5589600 -03.6731179 SER1 I
15.4922628 -03.6827028 SER1 I
15.4255743 -03.6921544 SER1 I
15.3588762 -03.7014728 SER1 I
15.2921762 -03.7106535 SER1 I
15.2254868 -03.7196925 SER1 I
